ID,Gender,Age,Occupation,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
D7PEYAKI,Female,51,Entrepreneur,92,Yes,4918727,No,1
6FXV2SM6,Male,47,Self_Employed,19,No,352965,Yes,0
A83DI7EL,Female,62,Salaried,50,No,2225204,No,1
E3KP2UAL,Female,24,Salaried,13,Yes,1033361,No,0
DPQWJZR3,Female,29,Salaried,21,No,532807,Yes,0
QXDCAHCY,Female,27,Salaried,32,No,816753,No,0
GYAWJPB7,Female,25,Salaried,19,Yes,453383,No,0
AJ8VST4N,Male,53,Other,85,No,1150422,No,0
6ZB3PUU5,Female,38,Other,32,Yes,1570413,No,0
PKFALPW3,Male,38,Self_Employed,21,Yes,4077223,No,0
FTPFBZCG,Male,49,Other,75,No,1089333,Yes,0
EWF2B4WX,Female,46,Self_Employed,51,No,1561095,No,0
DPC9YJNR,Male,47,Self_Employed,80,No,421210,Yes,1
XVLEUZXQ,Male,27,Self_Employed,25,No,385289,No,0
SUY9IRGK,Male,76,Other,55,No,1115437,Yes,0
9FTJ8AT6,Male,27,Other,33,No,652325,No,0
QOKW3SVU,Male,44,Self_Employed,32,No,718390,Yes,0
M97RQ4SU,Male,40,Self_Employed,45,No,2996113,No,0
XXZP4GLH,Male,77,Other,93,Yes,1783479,No,1
VBSU2WYU,Male,41,Self_Employed,20,No,339802,Yes,0
JG76G8VH,Male,64,Other,13,No,963736,Yes,0
HM2XBVXJ,Male,26,Self_Employed,15,No,735460,Yes,0
ZXDGDUST,Male,38,Self_Employed,61,No,583270,No,0
PH93UEA4,Female,29,Other,37,No,1047165,No,1
Y7FI4W4M,Male,40,Self_Employed,14,Yes,1102380,No,0
DBHH5ZCW,Male,48,Other,117,No,2030285,Yes,0
FUTDHVTV,Male,55,Self_Employed,61,Yes,1339539,Yes,0
GCQTXAZ5,Male,54,Self_Employed,80,,179495,Yes,1
RZQOKDQ4,Female,54,Self_Employed,21,No,1098660,No,0
2CBJGVX3,Male,53,Self_Employed,86,,403072,No,1
E5UDFC7U,Male,46,Self_Employed,14,No,561501,No,0
DGGE2PPQ,Male,30,Self_Employed,21,No,355733,Yes,0
UTXQTJDU,Female,60,Self_Employed,110,No,1927535,Yes,0
5CTLFPB5,Female,71,Other,116,Yes,1140677,Yes,1
8MABAPU5,Female,49,Self_Employed,81,,668683,No,0
HGKKYWJH,Female,31,Other,33,No,1567512,No,0
KUWAZQKE,Female,49,Self_Employed,67,,396646,No,1
CZHRNBRH,Male,26,Salaried,20,,857319,No,1
AMVWAME4,Male,54,Self_Employed,99,No,892064,Yes,1
E8BGY5ET,Female,40,Self_Employed,26,No,1787217,No,0
C2RTQBUM,Male,68,Other,55,No,1330105,Yes,0
ELQMNGYJ,Female,63,Other,91,,1872684,No,1
QOADRHPF,Male,52,Self_Employed,39,No,652245,Yes,0
ENZXUNDB,Male,51,Self_Employed,13,No,209541,Yes,0
GYNHPTQB,Male,32,Salaried,13,No,828990,No,0
II7VJTPT,Female,24,Salaried,13,No,366466,Yes,0
UAWJ2MGA,Male,30,Salaried,33,No,896310,No,0
7SDVZDO6,Male,39,Self_Employed,13,Yes,493531,No,1
XKBGAQSB,Female,80,Other,20,No,1044637,Yes,0
RHU6BSG2,Female,27,Self_Employed,26,No,323034,No,0
HFTF4VSY,Male,55,Salaried,74,,1225645,Yes,1
EJHRVW6B,Female,35,Salaried,33,No,328303,No,1
6HVAU4ZD,Male,42,Salaried,86,Yes,1248972,No,1
EJQT2Q5Y,Female,75,Other,129,,8547185,Yes,0
XF8FJOFG,Male,29,Salaried,27,No,772110,Yes,0
XAMWM7BK,Male,31,Salaried,31,No,856349,No,0
PPG2QQEZ,Female,57,Self_Employed,26,No,941548,No,0
ICNSIFKQ,Male,45,Self_Employed,73,No,2081202,Yes,0
JPEYXIXA,Female,26,Salaried,14,No,604372,No,0
DKSGUNDW,Female,29,Salaried,19,No,324796,No,0
MYNYDESD,Male,31,Salaried,13,Yes,1295831,Yes,0
MPS5WTPW,Female,46,Salaried,13,Yes,414286,No,1
GGA36DJP,Male,31,Salaried,19,Yes,1985857,No,0
LZA2GFUC,Female,46,Other,91,,1261032,No,1
CZR4UOGH,Male,52,Other,109,No,1706183,Yes,0
RRUH3FZI,Male,43,Other,25,Yes,343967,No,0
8WMQKYSF,Male,44,Self_Employed,57,No,951561,Yes,0
9OQWMWRJ,Male,51,Self_Employed,110,,833458,Yes,1
YMA3UM5G,Male,30,Salaried,19,No,521976,No,1
3VGZTIJP,Male,48,Self_Employed,86,Yes,1163648,No,0
3HXRX3NG,Female,27,Salaried,14,No,680191,Yes,0
2KBABEMX,Female,27,Salaried,27,Yes,184683,No,0
BXSU8RKA,Male,68,Other,97,,2332173,Yes,1
IJHDMMYG,Male,44,Self_Employed,38,No,537346,Yes,0
DG3BRDDI,Male,27,Salaried,14,No,315887,No,0
MUBVXQBT,Female,80,Other,80,Yes,1304250,Yes,1
OHOLF9G6,Female,55,Self_Employed,37,No,872048,No,0
5SIQQ4ZN,Male,27,Salaried,21,No,3535970,No,0
3ZA8WXJJ,Female,61,Self_Employed,21,Yes,797146,No,0
JAEFQYQP,Male,55,Other,123,,3265677,Yes,1
MNZGJP9V,Male,29,Salaried,20,No,1418259,No,0
C3EFK2VT,Female,50,Other,32,No,1821794,Yes,0
JKAM2CPC,Male,67,Other,93,No,1291915,Yes,0
CLX4XVZU,Male,30,Self_Employed,33,No,1521766,No,0
CAYERV7Z,Female,30,Salaried,25,No,3181919,No,0
JP4CXNMR,Female,45,Self_Employed,21,Yes,616503,No,1
Y7GR9MVL,Male,37,Other,19,,939555,No,0
EDQ4CGBX,Male,45,Self_Employed,19,Yes,966139,No,1
8PSDI9AF,Male,55,Self_Employed,128,No,766201,No,0
JP4CCYJY,Male,49,Entrepreneur,93,Yes,1180602,Yes,1
FGEOBBJC,Female,28,Other,20,No,1122583,No,0
DEUIXAEL,Male,55,Self_Employed,79,No,1475361,Yes,0
K2545IDH,Male,60,Self_Employed,93,Yes,1227986,No,1
S8CYNRQC,Male,66,Other,87,No,1497611,No,0
2TGHSWZM,Male,58,Self_Employed,80,No,1259519,Yes,1
7ME83GIG,Male,61,Self_Employed,20,No,975377,No,0
VEDMT5K7,Male,51,Self_Employed,32,No,627352,No,0
6UXPSWJB,Female,28,Salaried,13,Yes,1090499,No,0
T78P2PV7,Female,53,Self_Employed,50,No,852878,Yes,0
LPFMBBAX,Female,35,Self_Employed,19,No,330457,No,0
RQGYMMX4,Male,45,Self_Employed,15,,1195385,No,1
CR4BUWID,Female,53,Self_Employed,103,Yes,2889233,Yes,1
P2EP8KBX,Female,43,Self_Employed,85,No,479718,No,0
JZNF54ET,Male,24,Salaried,14,No,235458,Yes,0
BRUJC5S6,Female,28,Self_Employed,27,No,389054,No,0
JDUDBWGU,Female,58,Self_Employed,33,No,739153,No,0
4V9BYXYL,Male,65,Other,115,Yes,1650478,Yes,0
UJKEVDK6,Male,27,Salaried,13,Yes,446157,No,0
F8RTE6TR,Male,30,Salaried,15,Yes,2362282,No,0
YZUKNUEQ,Male,41,Self_Employed,39,No,474984,Yes,0
TF9ZMPXF,Male,34,Self_Employed,21,,617019,Yes,0
DZBACVUR,Male,73,Other,127,,1631530,No,1
JS7FTHNR,Female,30,Other,31,No,882675,Yes,0
RMCGZQQI,Male,30,Salaried,21,Yes,522723,No,0
VXEPETOS,Male,55,Self_Employed,104,Yes,772431,No,0
5NRHFB3H,Female,25,Salaried,21,No,828874,No,1
7HOACERX,Male,29,Salaried,13,Yes,1146845,No,0
QSNCAYNT,Male,72,Other,32,No,828714,Yes,0
NDI8S2IW,Female,31,Salaried,27,No,572652,No,0
SXXVYH4O,Female,45,Self_Employed,49,Yes,860452,No,1
INVZFKM5,Female,68,Other,68,,1621820,Yes,0
9JUXGXWE,Female,30,Salaried,33,No,659730,Yes,1
T6QFXEOU,Male,52,Self_Employed,117,,1520306,No,1
CCWNCVX5,Female,41,Self_Employed,69,No,1310444,No,0
YNW8XY4I,Female,42,Self_Employed,43,No,488841,No,0
YC8SMNZS,Female,27,Other,26,No,546451,No,0
YYYV6QOM,Female,28,Self_Employed,19,No,381632,No,0
QHHRXPUU,Male,28,Salaried,32,No,522109,Yes,0
EVDTACPZ,Male,51,Self_Employed,31,No,700332,No,0
5NXB7V5M,Male,54,Self_Employed,109,Yes,943097,Yes,1
XF4Y4BMB,Female,28,Salaried,21,No,622190,No,0
BNRFDHQE,Female,45,Self_Employed,19,,904898,No,1
NUH3ACBS,Male,71,Other,91,Yes,1108637,No,0
CNRQPNCD,Female,43,Self_Employed,14,Yes,1006260,No,0
MUFUQOYV,Male,60,Self_Employed,62,Yes,1006536,Yes,0
IAUBX6W3,Male,42,Other,74,,901356,No,1
F8XWNZD2,Female,29,Salaried,25,No,963781,No,0
BFX6XAXN,Male,44,Self_Employed,38,Yes,1068605,No,0
DXNFWCJ4,Male,57,Self_Employed,56,No,944886,Yes,0
DFFAYV3V,Female,46,Self_Employed,25,No,3386049,No,0
WBAJSWBB,Female,31,Salaried,13,No,190050,No,0
EVSZSFJP,Male,52,Self_Employed,26,Yes,832087,Yes,0
6XWQURJJ,Female,46,Self_Employed,73,No,1653869,Yes,0
V8UDOXON,Male,71,Other,67,No,1969792,Yes,0
FSIWAW24,Male,56,Other,109,,2055633,No,1
KBDRMQVG,Female,45,Self_Employed,20,Yes,558902,No,0
GRQDKSDP,Male,24,Other,13,No,830779,No,0
C5HAJMTW,Male,51,Entrepreneur,81,,3409803,No,1
ZVUDBQST,Female,76,Other,93,Yes,2259158,Yes,0
NA8ZUMDE,Male,27,Other,31,No,1147797,No,0
5KMCKULB,Female,34,Other,26,Yes,502609,No,0
V9Y87P7R,Female,27,Salaried,26,Yes,1611256,No,0
NOR9TBKM,Female,32,Salaried,26,No,312247,No,0
CYKCCEEB,Female,55,Other,31,No,1147761,No,0
QK2NIDXN,Male,61,Self_Employed,27,No,1330265,Yes,0
GW7ASB7X,Female,66,Other,69,Yes,1074399,Yes,0
VGFENUY4,Female,29,Salaried,27,No,573106,No,0
RGEEIWEH,Female,45,Self_Employed,56,Yes,917625,Yes,0
K9UJ8HCI,Female,29,Salaried,27,No,613557,Yes,0
DRVAZ8RN,Male,70,Other,33,Yes,1035550,No,0
KEHDZZRI,Male,51,Self_Employed,128,No,799033,Yes,0
ILSKP2PC,Female,28,Salaried,31,No,992225,No,0
8LXIO7HV,Female,28,Salaried,19,No,343379,No,0
HYEFQ76S,Female,46,Self_Employed,81,No,1095403,No,0
7DXJW9BY,Male,43,Salaried,80,Yes,5101230,No,1
CNG6AEEY,Female,53,Self_Employed,104,No,854667,No,0
WRUZJSVS,Female,26,Other,27,No,723845,No,0
4WHT2CFY,Female,53,Self_Employed,104,No,969557,Yes,0
9WB3QICU,Male,30,Salaried,19,No,714518,No,0
OLRMFWLP,Female,34,Salaried,21,No,1136076,Yes,0
9HC2HPQD,Female,53,Self_Employed,31,No,704257,No,1
TMTAXLND,Female,76,Other,111,Yes,954080,Yes,0
MIKXXPJI,Female,59,Self_Employed,104,Yes,981661,No,0
TRCTWRFV,Female,26,Other,27,No,356195,No,0
AGJXORWE,Female,44,Self_Employed,27,No,1183530,Yes,0
TENKLFHH,Male,59,Self_Employed,14,No,712818,No,0
4VD8QLSW,Male,59,Salaried,87,,1456716,No,1
OSWVZY54,Female,45,Self_Employed,31,,907123,No,1
3NWMNCG2,Male,61,Self_Employed,92,No,2464232,No,1
HYI7OYY3,Male,65,Other,121,Yes,1065036,No,0
ZCMFX9G8,Female,47,Self_Employed,31,No,668407,Yes,0
J7SHCBWB,Female,44,Self_Employed,15,Yes,695659,No,0
JTBU7MAC,Female,84,Other,31,No,818889,No,0
T9H4RBHS,Male,32,Salaried,25,No,667998,No,0
ONUX3NJT,Male,56,Self_Employed,115,No,2930262,Yes,0
I8TREUJA,Male,69,Other,121,,2299484,No,1
NZW4STHO,Female,39,Self_Employed,69,No,992803,Yes,0
EPEFDMPK,Female,29,Salaried,14,No,691939,No,0
ATVPHQ6J,Male,47,Self_Employed,49,Yes,2248522,Yes,1
D3F25DAT,Male,43,Other,25,,3827551,Yes,1
AEVZZKZT,Female,77,Other,91,No,1239227,Yes,0
IXPVNJ94,Male,60,Other,128,No,665346,No,0
92ETQSGV,Male,49,Self_Employed,93,No,823267,Yes,0
BRFSSUC7,Male,47,Self_Employed,61,No,1109643,Yes,0
KPPXOBZJ,Female,50,Other,81,Yes,1578272,Yes,0
GURX23XO,Male,82,Other,92,Yes,1362109,Yes,0
85KUHBMD,Male,35,Salaried,14,,1228778,No,1
DLEBFHQP,Female,30,Salaried,21,No,540221,No,0
ZM6SHVHO,Male,30,Salaried,27,No,1056652,No,0
HZBDRJ3E,Female,28,Salaried,13,No,272259,No,0
MQOBQCJU,Male,29,Salaried,15,No,2207093,Yes,0
OFQNJVTS,Male,55,Self_Employed,104,No,560495,No,0
AXDXMHAI,Male,25,Other,15,No,374476,No,0
NK4E44BX,Female,42,Self_Employed,57,No,783066,Yes,0
MFCF5VNT,Female,52,Self_Employed,80,No,1370404,Yes,0
FMTJAALG,Female,45,Self_Employed,75,,666280,Yes,1
TMD47N4W,Female,33,Self_Employed,26,Yes,1051802,No,0
UFWS7GS6,Female,32,Salaried,32,No,309613,No,0
DYHTY9FF,Male,42,Self_Employed,32,No,747279,Yes,0
MQVSO8H7,Male,48,Other,117,,2103871,Yes,1
AYUPYIFZ,Female,59,Self_Employed,91,Yes,1311423,No,1
CFE8ERXK,Female,28,Salaried,26,No,517312,No,0
H9JH3YW8,Male,29,Salaried,19,No,1345163,No,0
LASSBDBC,Female,26,Salaried,14,No,893853,No,0
V7YCBEGM,Male,42,Self_Employed,19,No,2305883,Yes,0
XZSFS4DN,Male,49,Self_Employed,111,,1812627,No,1
4UAISOUS,Female,27,Salaried,13,No,500206,Yes,0
7HRVQQDW,Male,55,Self_Employed,98,No,839804,Yes,1
MMWZJ9VB,Male,46,Self_Employed,87,,790159,Yes,1
QUM7YCRX,Female,25,Salaried,15,No,830103,Yes,0
8LAD6IYP,Male,54,Self_Employed,14,No,1253342,Yes,0
5Y8DGOCD,Male,44,Self_Employed,86,,1408131,No,1
CP78NM56,Female,56,Self_Employed,21,No,712498,No,0
CHERTPGQ,Male,29,Other,20,No,887223,Yes,0
CE7YMJ8G,Male,53,Self_Employed,91,No,1633942,No,0
7F6YU8PE,Female,52,Self_Employed,43,No,954952,Yes,0
BPCMJVFR,Female,35,Other,15,No,2243449,Yes,0
FYMGE9RL,Female,31,Self_Employed,26,Yes,522216,Yes,0
PKGECNUY,Male,62,Other,63,No,653989,No,0
DXY4RNYM,Male,56,Self_Employed,91,No,563058,Yes,0
EGEAJAVR,Male,25,Salaried,21,No,348515,No,0
8P8OUFGR,Female,35,Self_Employed,61,No,803349,No,0
MC9UFAQU,Female,32,Other,25,Yes,1232427,No,0
N2EZQG7K,Female,36,Self_Employed,38,Yes,1174577,No,1
BACUDNMF,Female,29,Salaried,32,No,1361281,No,0
BVFVZDSB,Female,45,Self_Employed,87,Yes,770339,Yes,1
YZHJ8Z8F,Female,25,Other,14,No,555689,No,0
TS6H5ORU,Female,29,Self_Employed,25,Yes,303668,No,0
JGBEJRJY,Female,52,Self_Employed,37,No,1684778,No,0
B7JAHTXN,Female,78,Other,51,Yes,1207543,No,1
ICORS3AS,Male,32,Salaried,27,Yes,1086111,Yes,0
TFQYJGYA,Male,68,Other,116,Yes,921808,Yes,0
4EVCSQTG,Female,29,Self_Employed,27,No,612587,No,0
B3YJFBP2,Male,83,Other,68,Yes,1547532,No,0
GPCYB66R,Male,62,Other,61,Yes,777121,No,0
MFIEMLSN,Female,41,Self_Employed,37,Yes,1175743,No,0
NX3RRHF9,Female,28,Other,25,No,2198896,No,0
AZFMRAN4,Male,40,Self_Employed,27,No,1514237,Yes,0
KJPANNYZ,Female,30,Self_Employed,20,Yes,1011040,Yes,0
NNV2ESAP,Female,28,Salaried,13,No,319243,No,0
QQIZCVFK,Female,25,Salaried,20,No,743452,Yes,0
NBJJENSE,Male,55,Self_Employed,110,No,735576,Yes,0
6GS37MPM,Male,48,Self_Employed,75,No,1602267,No,0
CHN6NM87,Male,30,Other,15,No,2291563,Yes,0
METTXTJW,Male,59,Self_Employed,32,,1157249,Yes,1
JEW9KCDN,Female,29,Salaried,31,No,581579,Yes,0
6QDPTD37,Male,66,Other,109,No,2049171,Yes,0
FJKW7KCN,Female,27,Other,32,No,269634,No,0
9VAVVTPU,Female,30,Salaried,20,No,773214,No,0
7U9ZXGAZ,Female,29,Other,26,No,858529,Yes,0
XO6QFKAQ,Male,52,Self_Employed,32,,1539068,Yes,1
BTBYZQ9R,Female,70,Other,37,Yes,3918225,No,0
FNAAZR8K,Male,46,Self_Employed,73,Yes,518807,No,1
F2CRJPZU,Female,73,Other,117,,3150359,Yes,0
8GZ3HHZV,Female,28,Salaried,13,No,689474,No,0
NMGE57P4,Male,46,Salaried,63,Yes,1218374,Yes,1
3HUNRUFC,Male,46,Salaried,85,,338111,Yes,1
AS6QSHF6,Female,28,Salaried,32,Yes,426532,No,0
QVRZC7XH,Male,27,Salaried,21,No,823080,No,0
X4QDAZ3E,Male,63,Other,129,,3594772,Yes,1
7YWJSPCL,Female,50,Entrepreneur,67,,989065,Yes,1
N7J288N4,Female,34,Salaried,25,Yes,962241,No,0
AV6XWQVC,Male,56,Self_Employed,121,No,411731,Yes,0
XZPDHBXZ,Female,29,Salaried,25,No,543033,No,0
NQG2TK4F,Female,25,Salaried,19,No,193174,No,0
NCEQ7IAP,Male,57,Self_Employed,49,Yes,1119175,Yes,0
M2KB36QK,Female,32,Salaried,20,No,741556,No,0
HTVXSQ2E,Female,49,Self_Employed,25,No,714678,No,1
DHP8SFW6,Female,71,Other,68,No,789599,No,0
GRA6OMQS,Male,36,Other,19,No,741539,No,0
JFMVMYWT,Male,55,Self_Employed,62,No,373817,Yes,0
BCJ33CMR,Female,24,Salaried,14,No,944379,Yes,0
PCVDUBXP,Male,77,Other,81,Yes,2570213,Yes,1
BKEYDVBH,Female,56,Self_Employed,69,No,3867183,No,0
AFF8YDB8,Female,54,Self_Employed,67,Yes,455706,No,1
VS6W7GAW,Female,76,Other,49,Yes,455671,No,0
NDRGPQRN,Female,68,Other,128,No,3092972,Yes,0
VRPNDXCS,Male,51,Entrepreneur,91,,1212010,Yes,0
ABUOHQXV,Female,45,Self_Employed,49,,1158174,Yes,1
BKT45OEA,Female,47,Self_Employed,37,No,1060524,Yes,0
HXAI4V5S,Female,33,Salaried,25,No,773151,No,0
FGWM3ONH,Male,37,Salaried,31,No,686492,No,0
6DYED4KN,Female,52,Other,104,Yes,1726155,Yes,1
EQNVCITF,Male,35,Salaried,27,Yes,791708,No,1
HFXM2DFF,Male,61,Other,105,Yes,2581498,Yes,0
F9RZIMHR,Female,58,Other,13,No,898259,Yes,0
HZQZLI97,Male,54,Salaried,91,,1419363,No,1
SS3CRWWD,Female,46,Self_Employed,31,,2050755,No,1
3ILCRL3I,Female,25,Other,14,No,342596,No,0
P4CHV8ML,Female,29,Other,31,No,1611389,No,0
GBJSB75T,Female,37,Self_Employed,21,Yes,693229,No,0
EULQMSB4,Female,29,Salaried,19,No,818123,No,0
ATZ9SBJQ,Female,27,Salaried,32,Yes,803554,No,0
OHTCCKRK,Female,33,Other,26,No,446771,No,0
I5MTKNDH,Female,60,Salaried,14,Yes,1301865,No,1
DJXLC5MM,Male,64,Other,97,No,740204,No,0
OQFHHH3H,Male,71,Other,93,,1840021,Yes,1
2FTLCWBA,Female,31,Other,20,No,824647,No,0
PJXHH732,Male,61,Self_Employed,13,No,1173847,Yes,0
ENXR2DZW,Female,79,Other,86,No,1030895,No,0
XFKS3LRR,Female,50,Self_Employed,81,No,1135221,Yes,0
KYBNR3CD,Male,76,Other,13,No,680440,No,0
N7N6Z9EX,Female,79,Other,45,Yes,1031421,No,0
AHAG73YH,Female,29,Salaried,33,Yes,870153,No,0
6SZBN2WC,Female,26,Other,26,No,943177,Yes,1
M8SMOZJT,Male,35,Self_Employed,27,No,3625699,No,0
HFGKAZLK,Male,24,Salaried,13,Yes,560192,No,1
SFWGBFX6,Male,30,Salaried,15,No,695454,No,0
GPKDQBHA,Male,24,Other,14,No,635201,No,0
ODVJ83OH,Male,85,Other,81,Yes,3388497,Yes,0
GC9MYCM2,Female,28,Salaried,27,Yes,790649,No,0
5K3PJX2K,Male,40,Self_Employed,14,No,1524730,Yes,0
FG3MXLUR,Male,30,Self_Employed,13,No,482495,No,0
J44YONRR,Male,81,Other,69,Yes,227911,Yes,0
CIMA6SUA,Male,67,Other,63,Yes,1215134,No,1
CTPUNAKP,Female,27,Salaried,26,No,1230709,No,0
AWI723GE,Male,48,Other,68,Yes,2011506,No,0
K3RNYJ74,Male,59,Other,50,Yes,487230,No,0
AIC3UMTM,Female,28,Other,20,,585308,No,0
CV8KKSCJ,Male,53,Self_Employed,51,Yes,572225,No,0
FHDXPBAV,Male,32,Salaried,25,No,472581,No,0
D7BJPZRP,Female,29,Salaried,20,Yes,448782,No,0
NEAIJUDW,Female,26,Other,15,Yes,916691,No,0
QNZZMLAW,Male,33,Salaried,31,No,812089,No,0
OQUJ8AW9,Female,41,Self_Employed,39,No,417329,Yes,0
CGYHNUTE,Female,43,Entrepreneur,73,,504354,No,1
EPXV8NA9,Female,28,Salaried,32,No,2933270,Yes,0
MGJA2T4A,Female,29,Other,20,No,707541,No,0
XNFYBDVK,Female,26,Salaried,21,No,1002095,No,0
4VPY4Z7A,Male,36,Self_Employed,25,No,1310694,No,0
PUGQVZRV,Male,53,Self_Employed,27,No,406267,Yes,0
VPITSQZ3,Male,65,Other,20,Yes,1107355,No,0
HUQYXXJ2,Female,29,Salaried,19,No,405457,No,0
XAYPRZEX,Male,51,Self_Employed,19,Yes,531508,No,0
HNWDGZVL,Male,37,Self_Employed,50,No,582950,No,0
8CNOGJVP,Male,27,Salaried,25,,2234175,Yes,1
N3SNJFTP,Female,50,Self_Employed,55,No,800777,Yes,1
SUZWLN9U,Female,35,Salaried,33,No,1064974,No,0
7WWEE9S3,Female,25,Salaried,27,Yes,785077,No,0
ZTDHSUTH,Male,28,Self_Employed,20,No,465906,No,0
MBOKBJBP,Female,27,Other,21,No,1248643,Yes,0
YHTRWSDS,Male,47,Other,56,Yes,484284,No,0
UOJ2E28I,Male,28,Self_Employed,15,Yes,1678593,No,0
BJY4PHHJ,Female,32,Salaried,27,No,696104,No,0
NVCWXTRJ,Male,55,Self_Employed,91,,893506,No,1
MWSRFPDS,Male,29,Salaried,44,Yes,992830,Yes,1
NIEUZOBR,Male,64,Other,57,No,552770,No,0
TGMRTGW3,Female,28,Salaried,14,No,681570,No,0
3WOVOARJ,Male,28,Salaried,25,No,846603,No,0
4EDXCRLA,Female,30,Other,25,No,3170811,Yes,0
O6CHH6V2,Male,62,Other,93,Yes,1661923,No,1
H8ZJQ7IB,Male,45,Self_Employed,27,No,857826,Yes,1
NTW9ZPHG,Female,47,Self_Employed,68,No,1686113,Yes,0
ANUTKXCX,Female,25,Self_Employed,15,No,2180126,No,0
EKTUPSM9,Male,37,Self_Employed,15,No,1046586,Yes,0
FYZPWSO2,Female,39,Self_Employed,19,Yes,532309,No,1
DYJN2SKM,Male,55,Self_Employed,25,No,406738,Yes,0
9N6UT6AY,Male,36,Salaried,20,,951792,No,1
U8BVIHUY,Female,59,Self_Employed,26,Yes,406694,No,0
HDGT566Q,Male,39,Other,15,,173959,No,1
RVICVLOF,Female,26,Salaried,20,No,744547,No,0
HBHT8KRB,Male,53,Self_Employed,21,No,466208,No,0
HA5KE9BL,Male,61,Self_Employed,99,No,745579,Yes,0
94HJEJ7V,Male,41,Self_Employed,13,Yes,342222,No,0
Y4L8CS3G,Male,38,Other,26,No,791655,No,0
IFT8DGVF,Male,45,Other,26,Yes,484079,No,0
HD34KOJC,Male,47,Self_Employed,80,No,751969,No,0
5ZRHCBSD,Female,77,Other,57,Yes,4346795,No,0
9452QJHG,Female,26,Salaried,19,No,508136,Yes,0
ELJWNETW,Female,53,Other,91,,903403,Yes,1
BTSEONJP,Male,59,Other,32,Yes,1109002,No,0
3ZXUNZWJ,Female,49,Self_Employed,111,Yes,879382,Yes,1
O3HCT3SN,Male,50,Self_Employed,86,No,734161,No,0
DSSZM2TT,Female,30,Salaried,26,No,703091,No,0
ZSNQSQVY,Female,49,Self_Employed,19,Yes,779034,No,1
JVVFUHBB,Male,50,Self_Employed,50,No,680974,No,0
UPTCJZHA,Female,66,Other,63,No,972182,No,0
KHYUZONW,Female,60,Self_Employed,97,No,1560561,Yes,1
XPRWOPHT,Male,62,Other,51,No,1179864,No,0
GKPPBZ8B,Female,25,Salaried,14,Yes,1565634,No,0
NJO6AWNK,Male,35,Salaried,21,Yes,4434905,No,0
NMSNBFXV,Female,57,Other,92,,908672,No,0
2Z4YGGOF,Male,31,Other,13,No,937890,No,0
KKRRQUBE,Male,61,Self_Employed,75,,889385,Yes,1
WCKZ9M4M,Female,58,Self_Employed,21,Yes,1474676,No,0
ZXRF5U7Y,Male,55,Self_Employed,74,,1344976,No,1
JL3DW5F2,Female,29,Salaried,19,No,447136,No,0
WGY2B7VK,Male,40,Other,38,Yes,551016,No,1
VMBNWPH6,Male,45,Self_Employed,74,No,733137,Yes,0
EIQAXTUE,Female,80,Other,61,Yes,1339191,No,0
HSWF7VHC,Female,29,Salaried,21,No,444875,No,0
UGASCTCF,Female,38,Self_Employed,27,No,759054,No,0
8CMF3OV3,Male,56,Self_Employed,15,Yes,1007951,Yes,1
VUQY9ZU2,Female,28,Salaried,26,No,352057,No,0
ZQDRTL7T,Female,78,Other,81,Yes,860994,No,1
IRL6WXFG,Male,34,Salaried,32,No,1732625,No,0
7W4IWRLP,Male,63,Other,122,,1628860,No,0
JMK4GCQR,Male,45,Other,67,No,1616195,Yes,0
YT5PGXAF,Male,45,Self_Employed,39,No,624130,Yes,0
7HUVP2ES,Male,28,Salaried,14,No,738477,No,0
PJS828NT,Female,40,Self_Employed,69,No,2787818,No,0
9A8P5NKW,Male,36,Salaried,14,Yes,363983,Yes,0
5KVELDPB,Male,31,Salaried,26,No,446735,No,0
RWHHN2EB,Female,85,Other,123,No,1234358,No,0
GFCHYXUQ,Male,57,Self_Employed,80,Yes,903643,No,1
CKWT66EM,Male,36,Self_Employed,20,,1778077,No,1
EODULPYU,Male,43,Self_Employed,56,Yes,1105807,No,0
BMMXP2GC,Female,60,Self_Employed,15,No,933111,Yes,0
RS3ZVSU6,Female,50,Other,97,,2171128,Yes,1
IKHODA4C,Male,30,Salaried,32,No,736902,No,0
CWFZQZXA,Female,29,Salaried,33,Yes,448755,No,1
7RFWWDN6,Male,25,Self_Employed,20,Yes,2104120,No,0
CGJGLAQI,Female,48,Self_Employed,50,Yes,1460347,Yes,0
FWDXE7UB,Female,47,Self_Employed,38,Yes,1676938,No,1
BD5ZSWJN,Female,71,Other,116,No,858333,Yes,0
QFCWC26L,Male,38,Self_Employed,33,No,3476518,No,0
IJKUCTB2,Female,48,Entrepreneur,87,Yes,1317511,Yes,0
AIKVESF7,Male,55,Self_Employed,51,No,1018729,Yes,0
PU8FURPL,Female,27,Salaried,31,No,412239,No,0
J8Z4PY7E,Male,27,Self_Employed,13,Yes,803216,No,0
WK386TVB,Male,39,Self_Employed,73,Yes,1092172,No,1
N5DZQUH6,Female,30,Salaried,15,No,2026992,Yes,0
W6WRER84,Female,81,Other,116,Yes,511928,No,0
E8QHIB6T,Male,54,Self_Employed,116,Yes,2804932,Yes,0
HNKPSPU5,Male,48,Self_Employed,97,,1050938,Yes,1
WMGG975J,Male,27,Salaried,21,No,971194,No,0
4FOJHFQH,Male,36,Self_Employed,13,No,459151,Yes,0
